wait_for_tcp_port,1,1,0
g',2,1,-1
xbzrle.cache,2,7,5
tx_fifo,1,4,3
stellaris_enet,1,1,0
qemu_put_be32,12,6,-6
vmsd,11,6,-5
mctl,1,1,0
inbound,1,1,0
qemu_get_be32,15,8,-7
register_savevm,9,5,-4
differ,4,4,0
hence,11,5,-6
stellaris_enet_state,1,1,0
vmstate_uint8_array,5,3,-2
np,1,2,1
vmstate_struct_array,5,1,-4
im,2,1,-1
sslverify,1,1,0
qemu_opt_bool,11,7,-4
qapi/qmp/qbool.h,1,1,0
certificate,2,4,2
qemu_get_be32s,7,3,-4
qerr_property_value_out_of_range,2,2,0
vmstate_uint16,7,1,-6
new_l1_size,1,3,2
overflows,1,4,3
smart_selftest_count,2,1,-1
1073741823,1,1,0
test_dir/t.imgfmt,6,11,5
bii_offset,1,1,0
\x00\x00\x00\x40,1,2,1
1mb,6,3,-3
blocks_in_image,1,1,0
\x00\x00\xf0\xff\xff\xff\x03\x00,1,1,0
ds_offset,1,1,0
bs_offset,5,3,-2
vdi,8,6,-2
0x3fffffff00000,1,1,0
owner=jcody,2,4,2
64kb,3,2,-1
room,7,7,0
appropriate,19,7,-12
1024tb,1,1,0
0x3fffffff10000,1,1,0
\xff\xff\xff\x3f,1,1,0
\x00\x00\xf1\xff\xff\xff\x03\x00,1,1,0
header.header_length,1,1,0
min_cluster_bits,1,1,0
header_size,6,9,3
header.cluster_bits,1,2,1
initialise,1,1,0
max_cluster_bits,1,2,1
le32_to_cpu,24,14,-10
bochs,7,4,-3
subtype,5,1,-4
little-endian,5,4,-1
config_reg,1,2,1
tcp_chr_read_poll,1,2,1
tcpchardriver,1,5,4
fe_open,2,1,-1
remove_fd_in_watch,1,3,2
chr_update_read_handler,2,1,-1
io_add_watch_poll,1,1,0
fd_in_tag,2,2,0
0xa5,2,4,2
sample,2,5,3
-pp,1,4,3
replay,31,5,-26
18m,1,1,0
replays,2,1,-1
iotest-dirtylog-10g-4m.vhdx.bz2,1,1,0
18874368/18874368,1,1,0
fresh,1,2,1
_filter_qemu,4,5,1
get_float_exception_flags,9,5,-4
infinity,1,5,4
fpst,6,2,-4
old_exc_flags,6,4,-2
float_flag_input_denormal,1,3,2
set_float_exception_flags,11,4,-7
run_state_running,2,4,2
run_state_shutdown,1,2,1
on\\|off\\,1,1,0
\\+,2,1,-1
lazy_refcounts=\\,1,1,0
icp_kvm_reset,1,2,1
gibson,3,2,-1
unmasking,1,2,1
hw/ppc/spapr.h,2,2,0
david,4,2,-2
virtualized,1,1,0
config_pseries,3,2,-1
sys/ioctl.h,9,4,-5
partition,12,4,-8
kvm_get_device_attr,3,1,-2
kvm_get_one_reg,4,1,-3
.id,6,7,1
qemu_set_irq,22,4,-18
pre_save,2,2,0
icpc-,3,1,-2
ics/icp,1,1,0
kernel_xics_fd,1,1,0
'current,1,1,0
kvm_one_reg,3,2,-1
icp_get_kvm_state,1,1,0
type_icp,1,1,0
kvm_set_one_reg,4,2,-2
outputs,4,1,-3
icpc,2,1,-1
emulator,20,5,-15
consistent,10,6,-4
aka,9,2,-7
ics_get_kvm_state,1,1,0
attr.attr,2,2,0
retrieve,5,1,-4
edge-triggered,4,1,-3
icpstateclass,2,1,-1
ics_set_kvm_state,1,1,0
corporation,12,3,-9
cpuid,24,8,-16
x86_cpu_def-,17,1,-16
ecx,38,7,-31
eax,44,10,-34
cache_info_passthrough,2,1,-1
host_cpuid,6,1,-5
ebx,29,5,-24
leaves,2,3,1
socket_set_fast_reuse,2,1,-1
strange,3,4,1
enabling,7,2,-5
snapshot_id,2,1,-1
bdrv_snapshot_delete,1,1,0
find_snapshot_by_id_or_name,1,1,0
.id_str,2,1,-1
id_str,4,3,-1
snapshot_name,4,1,-3
snapshot_index,1,2,1
qocw2-specific,2,3,1
msb,1,4,3
redirect,1,2,1
0x20000,9,6,-3
\x00\x01,1,1,0
low-level,3,3,0
effectively,11,7,-4
compat=1.1,5,5,0
ensuring,1,2,1
onto,2,4,2
0x30000,4,2,-2
owner=mreitz,4,5,1
forcing,2,1,-1
\x80\x00\x00\x00\x00\x02\x00\x00,1,1,0
curlstate,3,2,-1
bdrvcurlstate,5,2,-3
softmmu,5,4,-1
routines,10,4,-6
qemu_ram_addr_from_host_nofail,1,2,1
bdrvsshstate,2,1,-1
has_zero_init,4,2,-2
misuse,1,2,1
inb,2,4,2
bsy,3,3,0
ide_base,1,3,2
reg_status,1,3,2
0x02000000,5,4,-1
sense_data,2,1,-1
time_spent,3,1,-2
qemu_get_clock_ms,11,2,-9
current_time,6,1,-5
initial_time,2,1,-1
s16,2,2,0
g_string_new,5,6,1
s64,4,3,-1
qlist_pop,6,3,-3
cvalue-,1,2,1
qlist_peek,3,2,-1
qfloat,3,3,0
arrays,1,3,2
qobject_to_qbool,4,3,-1
qobject_to_qfloat,1,2,1
qlist_copy,3,2,-1
uint16list,1,4,3
u16,3,3,0
qfloat_get_double,2,1,-1
'int32,1,1,0
gstring,5,6,1
u8,3,2,-1
qint_get_int,15,5,-10
qobject_to_qlist,8,2,-6
userdefnativelistunion,1,2,1
boolean,11,4,-7
'boolean,1,3,2
qbool_get_int,4,2,-2
qobject_to_qint,11,6,-5
fashion,1,1,0
s32,3,5,2
s8,2,2,0
g_string_free,4,6,2
'uint32,1,1,0
pci_add_capability,1,2,1
vfio_add_emulated_word,1,2,1
dropping,4,6,2
tg3,1,1,0
emulated_config_bits,6,2,-4
vfiodevice,10,1,-9
revist,1,1,0
as-is,4,2,-2
pci_set_long,6,4,-2
regular,5,6,1
assignment,6,3,-3
lnk2,1,1,0
ex,5,2,-3
endpoints,3,3,0
depend,10,4,-6
pci_exp_type_rc_end,1,1,0
integrated,3,1,-2
pdev.bus,1,1,0
seems,19,7,-12
lnk,1,1,0
clears,9,3,-6
pdev.config,4,1,-3
pci_get_long,12,3,-9
become,10,7,-3
pci_set_byte,6,2,-4
emulated,24,9,-15
pci_cap_flags,1,2,1
pci_exp_type_endpoint,1,1,0
pdev.wmask,2,1,-1
tcg_target_long,14,1,-13
tcg_gen_exit_tb,12,1,-11
tcg_gen_ld_i32,7,4,-3
tbs,5,4,-1
chained,2,2,0
next_tb,6,4,-2
asked,6,4,-2
executing,22,8,-14
meaning,8,3,-5
sig_atomic_t,1,2,1
tcg_temp_local_new_i32,1,1,0
cpu_unlink_tb,1,1,0
advance,16,5,-11
qtest_irq_intercept_in,3,2,-1
documented,5,4,-1
macros,16,1,-15
outb,2,3,1
get_irq,3,1,-2
operate,6,3,-3
resulting,7,10,3
raw_open_common,1,1,0
behave,6,3,-3
bdrvrawstate,13,2,-11
s_isblk,2,2,0
st.st_mode,3,3,0
bdrv_o_rdwr,19,8,-11
eperm,3,3,0
supposed,10,4,-6
-eacces,7,5,-2
raw_close,3,1,-2
overlay_bs,6,2,-4
bdrv_find_overlay,3,1,-2
bdrv_get_flags,3,1,-2
orig_overlay_flags,2,1,-1
kvm_features,5,1,-4
kvm_feature_pv_eoi,4,1,-3
est_executing,1,1,0
moves,3,1,-2
ehcipacket,1,2,1
reasonably,1,3,2
reg_b_set,1,1,0
cmos_data,5,3,-2
rtc_century,1,1,0
smm,1,2,1
pm-,7,2,-5
smi_en,1,1,0
kvm.h,8,4,-4
server_fd,2,1,-1
qemu_set_fd_handler2,24,7,-17
pfl-,5,3,-2
0x5c,5,1,-4
extended,26,10,-16
640,3,2,-1
above_4g_mem_size,6,2,-4
0x5b,4,1,-3
0x5d,2,1,-1
silence,2,2,0
-werror,11,6,-5
diagnostic,1,2,1
valgrind,7,3,-4
macro,10,4,-6
pragma,14,3,-11
dma_direction_to_device,2,5,3
async-,6,1,-5
dma_direction_from_device,4,4,0
isgl,2,3,1
usbpacket,2,5,3
sgl,4,5,1
ipacket,1,3,2
dma_memory_map,1,5,4
.base,12,9,-3
dmadirection,1,4,3
iov.iov,3,1,-2
usb_packet_unmap,1,5,4
usb_token_in,5,5,0
dma_memory_unmap,2,2,0
qemusglist,1,3,2
multiplied,1,1,0
enter,18,6,-12
think,4,5,1
target_abi_bits,8,1,-7
piix4pmstate,3,3,0
register_ioport_write,9,4,-5
0xae00,1,1,0
register_ioport_read,9,3,-6
logical_block_size,3,3,0
define_prop_blocksize,1,1,0
_conf.physical_block_size,1,1,0
physical_block_size,1,1,0
_conf.logical_block_size,2,1,-1
layers,2,2,0
removing,9,9,0
cpu_loop_exit,23,8,-15
cpu_resume_from_signal,6,1,-5
tlb_flush_page,13,4,-9
asids,1,1,0
asid,7,2,-5
ignores,1,3,2
entry_point,1,1,0
fdt_max_size,3,3,0
min_rma_slof,1,1,0
leaving,5,11,6
rtas_size,1,4,3
plus,9,3,-6
ldm,3,2,-1
08lx\n,1,1,0
term,3,2,-1
layout,16,4,-12
08lx,5,2,-3
fdt_addr,1,3,2
128ul,2,1,-1
~0xffff,6,3,-3
boot-kernel,1,1,0
advertising,3,1,-2
31m,1,1,0
0x02800000,1,1,0
fdt_property_string,3,5,2
fdt_totalsize,1,3,2
device-tree,1,2,1
rma_size,2,5,3
libcacard_cflags,1,2,1
smartcard_cflags=,1,1,0
libcacard_libs,2,2,0
src_path,25,11,-14
smartcard_cflags,1,2,1
nss,1,2,1
-i\,5,1,-4
/libcacard,2,1,-1
pci_num_regions,3,2,-1
0xfe,10,7,-3
msix_is_pending,1,1,0
msix_is_masked,2,1,-1
msix_handle_mask_update,1,1,0
msix_table_page,1,2,1
pci_msix_entry_vector_ctrl,2,1,-1
fmask,4,1,-3
msix_vector_masked,1,1,0
pci_msix_entry_size,4,1,-3
msix_function_masked,1,1,0
pci_msix_entry_ctrl_maskbit,1,1,0
stb_phys,1,4,3
dev_offs,1,1,0
econnrefused,1,1,0
nbd_client_thread,1,1,0
shut,4,4,0
warnings,7,4,-3
client_thread,1,1,0
pthread_create,2,4,2
zeros,13,6,-7
is_read,7,6,-1
nbytes,8,2,-6
qemu_aio_read,3,1,-2
vmdkextent,2,2,0
filtering,1,2,1
chunks,9,3,-6
i/f,1,1,0
0x800000,1,5,4
isa_mmio_init,1,2,1
pcibus_t,8,2,-6
pci_register_bar,7,1,-6
bar1,2,1,-1
isa_mmio_setup,1,2,1
fmt_pcibus,1,2,1
0xa0,4,3,-1
region_num,7,1,-6
pci_register_bar_region,1,1,0
back-to-back,1,1,0
pci_host_config_write_common,2,2,0
hosts,14,6,-8
cut,4,2,-2
pcie_mmcfg_confoffset,1,2,1
pci_host_config_read_common,2,2,0
config_write,1,2,1
config_read,1,2,1
config_size,10,1,-9
g2h,8,4,-4
brk_page,1,1,0
heap,1,1,0
highest,6,3,-3
debugf_brk,1,1,0
target_brk,1,1,0
almost,10,5,-5
do_brk,1,1,0
from_qbus,1,3,2
qbus.allow_hotplug,1,3,2
busstate,29,5,-24
qbus_create_inplace,2,3,1
qbus,13,6,-7
.put,7,4,-3
cpu_alpha_store_fpcr,2,1,-1
vmstate_load_state,5,3,-2
jumping,1,1,0
vms_single,1,1,0
expanded,1,2,1
vmstate_uint8,10,2,-8
.minimum_version_id_old,10,4,-6
fpcr,4,1,-3
vmstate_uinttl_array,1,1,0
vmstate_save_state,4,2,-2
i8259.o,1,1,0
obj-alpha-y,1,1,0
lock_value,1,2,1
qemu_put_be64,3,3,0
vmstate_cpu,1,1,0
vmstateinfo,8,4,-4
mc146818rtc.o,1,1,0
pal_mode,3,1,-2
fir,1,2,1
lock_addr,2,2,0
.get,15,5,-10
cpu_alpha_load_fpcr,1,1,0
config_ide_core=y,1,1,0
offset=0,1,1,0
host_bits,2,2,0
0x7ff,5,3,-2
-0x200,1,1,0
int32,4,4,0
status_param,3,2,-1
kvm_vcpu_dirty,1,3,2
95,2,2,0
programmable,1,2,1
ascii,3,5,2
00h,1,1,0
romfile,2,4,2
qemu_icount,1,1,0
use_icount,18,4,-14
config_iothread,5,5,0
here\n,2,1,-1
scripts,6,2,-4
lib,1,2,1
braces,3,2,-1
hanging,1,1,0
indented,1,1,0
typedefs,2,3,1
redundant,9,1,-8
if/,1,1,0
submitting,1,2,1
/\t/,1,1,0
sparse,7,4,-3
ident,1,1,0
statement,4,1,-3
vl.c,2,1,-1
preprocessor,3,1,-2
blocks\n,1,1,0
sindent,1,1,0
whitespace,5,1,-4
ipc,1,1,0
arms,1,1,0
\b/,3,1,-2
or\n,1,1,0
docs,6,5,-1
\t/,1,1,0
herevet,2,1,-1
patches,11,4,-7
labels,4,2,-2
/^\+/,1,2,1
warn,19,9,-10
tabs,1,1,0
statement\n,1,1,0
herectx,1,1,0
cat_vet,2,1,-1
/^\+,2,1,-1
rawline,7,3,-4
spaces,6,4,-2
bdrv_type_cdrom,5,1,-4
characteristics,3,1,-2
page_code,2,3,1
0xb0,4,2,-2
bdrv_get_type_hint,4,1,-3
buflen++,2,1,-1
outbuf,11,7,-4
evpd,2,4,2
qemu_realloc,5,2,-3
osdep.c,1,1,0
qemu_memalign,9,5,-4
valloc,1,1,0
depends,14,12,-2
effect,13,7,-6
safety,9,3,-6
0xfb,3,2,-1
qemu_iovec_concat,2,9,7
'd,23,13,-10
b-,5,8,3
bootsect,2,2,0
probed,2,2,0
deflateend,1,1,0
buffer_free,1,3,2
new_block,3,5,2
stats_vq_elem,1,2,1
stats_vq_offset,1,1,0
migrate_fd_monitor_suspend,1,1,0
block_mig_state.total_sector_sum,1,2,1
/=,11,10,-1
den,1,3,2
int_min,5,5,0
virtio_net_f_host_tso4,3,2,-1
virtio_net_f_csum,3,2,-1
net_client_type_tap,1,1,0
virtio_net_hdr,4,1,-3
virtio-net,5,6,1
support\n,1,2,1
tap_has_vnet_hdr,1,1,0
virtio_net_f_host_tso6,3,2,-1
peer-,7,5,-2
peer_has_vnet_hdr,3,1,-2
virtio_net_f_host_ecn,3,2,-1
tap_using_vnet_hdr,1,1,0
l1_bits,1,1,0
nb_needed,1,3,2
sig_block,4,5,1
sigprocmask,5,8,3
sigset_t,10,12,2
oldset,2,3,1
die,7,2,-5
sigfillset,4,5,1
eepro100state,5,2,-3
qemu_event_handle,4,2,-2
qemu_event_increment,2,2,0
getlasterror,11,7,-4
setevent,2,2,0
bdrv_check_request,2,2,0
vnc_auth_vencrypt_tlssasl,1,1,0
vnc_client_write,1,1,0
vnc\n,1,1,0
vnc_auth_vencrypt_x509sasl,2,1,-1
vnc_write_u32,4,2,-2
vnc_start_vencrypt_handshake,1,1,0
vnc_auth_vencrypt_x509plain,2,1,-1
switching,4,4,0
vnc_tls_handshake_io,1,1,0
none\n,6,1,-5
vnc_client_read,1,2,1
mode\n,6,6,0
liguori,14,5,-9
rejecting,1,1,0
vnc_read_when,2,1,-1
interrupted,1,6,5
accepting,2,2,0
vnc.h,2,1,-1
anthony,14,5,-9
read_u32,2,1,-1
tls.session,3,1,-2
config_vnc_sasl,1,2,1
vnc_auth_vencrypt_x509none,3,1,-2
vnc_tls_client_setup,1,1,0
vnc_auth_vencrypt_x509vnc,3,1,-2
process\n,1,1,0
d.,4,3,-1
start_auth_vnc,2,1,-1
gnutls_strerror,3,4,1
vnc_write_u8,3,3,0
start_client_init,1,1,0
2009,15,2,-13
vnc_auth_vencrypt_tlsvnc,2,1,-1
vnc_auth_vencrypt_tlsnone,2,1,-1
bug\n,3,1,-2
vnc_client_error,2,8,6
inc,12,6,-6
2006,4,2,-2
0.2,1,2,1
vnc_flush,3,4,1
dx,4,8,4
abs,9,7,-2
cirrus_blt_dstpitch,1,5,4
dy,2,6,4
tcg_type_tl,4,3,-1
tcg_cond_gtu,1,1,0
tcg_cond_geu,4,2,-2
tcg_gen_brcond_tl,4,1,-3
tcg_temp_local_new,6,6,0
indexes,2,3,1
video,6,4,-2
ts-,23,9,-14
dpy_resize,4,2,-2
audio_cap,1,2,1
opproto,9,2,-7
0x0080,4,1,-3
0x0040,6,5,-1
a1,13,4,-9
int8_t,11,8,-3
sa,3,4,1
r0,9,7,-2
0x66,4,2,-2
0x81,2,2,0
0xe7,4,2,-2
0x7f,16,6,-10
0xe3,2,1,-1
0x54,7,3,-4
0x65,3,1,-2
msg_controllen,2,2,0
target_cmsghdr,1,1,0
suddenly,1,1,0
capture,1,1,0
aud_fmt_s16,4,1,-3
calculating,1,2,1
backlog,1,2,1
sensible,1,1,0
resized,5,2,-3
48000,1,1,0
worse,1,2,1
vnc_write_u16,1,2,1
samples,2,2,0
iscsi_allocmap_set_invalid,1,1,0
lieven,2,2,0
kamp.de,2,2,0
pl,4,3,-1
start_routine,1,2,1
pthread_self,2,1,-1
cd47172a673762a05a0c7bd27df6e3cc8febe8d6,1,1,0
vm_running,14,4,-10
queue_status,1,2,1
'filename,7,2,-5
cont,2,2,0
saved_vm_running,1,3,2
2.11,3,2,-1
dcl-,3,8,5
snap,5,5,0
bwidth,4,4,0
page0,1,4,3
wraps,3,3,0
page1,1,4,3
vram,2,4,2
level=,1,1,0
logging.debug,1,1,0
debug=false,2,2,0
r_v7m_excret_spsel_mask,1,2,1
armv7m_nvic_set_pending,6,1,-5
v7m.ccr,2,2,0
arm_feature_m_security,15,2,-13
v7m.sfsr,1,1,0
excret,1,2,1
securefault,2,1,-1
return_to_sp_process,2,1,-1
ufault,1,1,0
recognize,2,2,0
certain,23,5,-18
rettobase,1,1,0
nonbasethrdena,1,1,0
v7m.secure,23,2,-21
unpredictable,12,10,-2
r_v7m_excret_es_mask,1,2,1
nvic,17,4,-13
usagefault,5,1,-4
r_v7m_excret_dcrs_mask,1,2,1
stackframe,2,1,-1
dcrs,1,2,1
es,8,2,-6
choose,20,15,-5
v7m_exception_taken,2,3,1
r_v7m_excret_s_mask,1,2,1
faultmask,5,1,-4
armv7m_excp_secure,3,1,-2
check\n,2,1,-1
r_v7m_ccr_nonbasethrdena_mask,2,1,-1
r_v7m_excret_mode_mask,1,2,1
v8m,16,2,-14
cpu_log_int,9,2,-7
return_to_handler,3,1,-2
setsid,3,1,-2
setgid,1,2,1
setfsuid,1,1,0
for\n,1,1,0
we're,8,1,-7
setfsgid,1,1,0
setregid,1,1,0
setreuid,1,1,0
setresuid,2,1,-1
setuid,2,2,0
sys/prctl.h,1,2,1
setresgid,2,1,-1
prctl,1,3,2
scmp_sys,2,2,0
burst_length,5,2,-3
explicit_options,1,3,2
retsaddr,1,1,0
retwsaddr,1,1,0
qapi_free_socketaddress,7,3,-4
wsaddr,1,1,0
prealloc_mode_off,4,2,-2
bdrv_has_zero_init,6,4,-2
blkdev-,4,8,4
resp.status,1,1,0
resp-,3,1,-2
nb_fds,2,2,0
shared,30,10,-20
qemu_co_mutex_init,8,2,-6
virtio_scsi,3,5,2
virtioscsi,6,8,2
qbus_set_hotplug_handler,1,2,1
plugs,1,1,0
ppce500,1,1,0
separately,5,1,-4
subclass,4,2,-2
whitelist,1,4,3
ppc2_isa300,7,3,-4
ppc_mem_tlbsync,7,1,-6
gen_handler_e,6,5,-1
ppc_mem_tlbie,5,2,-3
initializes,10,2,-8
cryptographic,2,1,-1
final_cfg.buckets,1,1,0
throttle_bps_total,3,4,1
buckets_count,3,3,0
15.3,1,1,0
cfg-,5,3,-2
throttle_bps_read,2,4,2
corrected,4,2,-2
leakybucket,2,3,1
.max,9,3,-6
buckets,4,4,0
bkt,3,4,1
orig_cfg.buckets,1,1,0
bdrv_ref,2,5,3
graph,3,4,1
qemu_co_queue_next,7,3,-4
pdu_free,1,2,1
socket_path,3,3,0
spurious,5,4,-1
failures,2,4,2
stale,4,4,0
bus_master_container_region,1,1,0
o_path,1,5,4
to_dst_file,3,3,0
__u64,6,2,-4
userfault,4,1,-3
reg_struct.ioctls,1,1,0
_uffdio_copy,1,1,0
ldr,5,3,-2
-fdt_err_notfound,1,1,0
comp,1,1,0
flattened,3,1,-2
m_byte,2,1,-1
k_byte,2,1,-1
load_device_tree,1,1,0
fdt_path_offset,1,2,1
rom_add_blob_fixed,6,2,-4
exec/memory.h,2,1,-1
pend,5,1,-4
load_addr,1,1,0
header_magic,3,2,-1
'not,1,2,1
excp_interrupt,13,3,-10
meaningful,6,1,-5
i.e,26,11,-15
serialization,1,1,0
endianness,9,3,-6
hold,18,5,-13
de-,2,1,-1
bitmaps,12,3,-9
ld,28,13,-15
requirement,1,5,4
refcount_table_size,9,8,-1
hole,6,4,-2
reft_offset_mask,1,2,1
num_busses,1,2,1
cs_lines,2,1,-1
spi,5,3,-2
num_cs,1,1,0
focus,6,5,-1
max_nodes,9,2,-7
.present,3,2,-1
kvm_irqchip_is_split,2,2,0
0x118,1,2,1
-target_efault,7,8,1
creds,6,5,-1
session,9,3,-6
libgfapi,1,1,0
glfs_set_logging,1,1,0
socket=,3,2,-1
debug_level,3,1,-2
gconf-,3,1,-2
qemu_opt_get_del,2,2,0
glfs,1,2,1
logfile,8,11,3
isa_register_portio_list,1,1,0
0xf00,2,1,-1
gus,1,2,1
piolist-,1,1,0
page_base,1,1,0
pageh_base,1,1,0
fdc_portio_list,1,1,0
isadev,1,3,2
inuse,3,3,0
msg.request,3,2,-1
virtio_has_feature,9,3,-6
consider,16,7,-9
vhostusermemoryregion,2,2,0
vhost_user_set_mem_table,2,2,0
nregions,2,3,1
vhostusermsg,3,2,-1
vhost_memory_max_nregions,1,4,3
gpa,4,2,-2
vhost_user_version,3,2,-1
-object,7,5,-2
reply_supported,1,2,1
remapping,4,3,-1
process_message_reply,1,2,1
memory-backend-file,1,2,1
vhost_user_protocol_f_reply_ack,1,2,1
fd_num++,1,2,1
msg.flags,5,2,-3
vhost_memory_region,1,2,1
vhost_user_get_features,3,2,-1
protocol_features,3,2,-1
vhost_user_need_reply_mask,1,2,1
r_max,2,2,0
rxbase,1,1,0
qemu_sglist_destroy,2,10,8
kernel's,1,1,0
offset_in_cluster,2,3,1
exceeding,1,3,2
definitely,10,2,-8
id_wellformed,2,1,-1
block_job_get,1,1,0
rid,7,4,-3
nbd_max_sectors,5,1,-4
reasonable,5,6,1
pte.pte0,2,2,0
entirely,5,5,0
ppc_hash64_htab_lookup,2,1,-1
pte0,7,6,-1
powerpc_excp_mcheck,1,4,3
error_code,12,7,-5
pending_interrupts,1,2,1
ppc_interrupt_hdecr,1,1,0
exception\n,1,2,1
hypervisor,9,7,-2
cpu_ppc_load_hdecr,1,1,0
delivery,6,2,-4
pm,10,3,-7
hdecr,2,1,-1
decrementer,5,2,-3
spr_register_hv,1,2,1
ppc_set_irq,3,1,-2
msr_ee,3,3,0
has_hv_mode,1,3,2
lpcr,2,4,2
cf_use_icount,7,2,-5
54,5,3,-2
52,7,5,-2
0x3ull,3,2,-1
dmalen,1,2,1
op-,5,4,-1
mirror_write_complete,1,1,0
qcow2_get_cluster_offset,1,1,0
20480,2,1,-1
24576,2,1,-1
28672,2,1,-1
32768,7,2,-5
bdrv_block_zero,11,5,-6
bdrv_get_block_status_above,7,1,-6
differently,3,1,-2
0x001f0001,1,1,0
bioc-,1,1,0
overrun,7,8,1
2k,1,1,0
handle_output,3,1,-2
handle_aio_output,1,1,0
event_notifier_test_and_clear,7,3,-4
vring.desc,6,1,-5
host_notifier,3,2,-1
virtio_queue_notify_vq,2,2,0
virtio_queue_host_notifier_read,1,1,0
trace_virtio_queue_notify,1,1,0
gluster,3,1,-2
fsync,2,3,1
enospc,4,1,-3
retries,3,1,-2
pair,10,9,-1
loss,3,2,-1
retain,4,1,-3
recoverable,2,1,-1
key/value,1,2,1
discover,1,1,0
arch_dump.o,1,3,2
query-gic-capabilities,1,2,1
config_softmmu,19,3,-16
describing,3,4,1
sqmp,6,4,-2
qerr_feature_disabled,1,1,0
'returns,16,3,-13
machine.o,5,1,-4
psci.o,1,1,0
monitor.o,4,1,-3
qmp-commands.h,3,1,-2
qemu/kvm,1,1,0
eqmp,6,4,-2
common.blocker,1,2,1
bdrv_op_block_all,4,2,-2
target-,3,2,-1
tdlen,1,1,0
rdlen,1,2,1
rdh,1,3,2
keyname_len,1,2,1
keyname_buf,1,2,1
index_from_key,2,1,-1
qkeycode_lookup,2,1,-1
connected\n,1,2,1
fclk,1,1,0
clk,1,2,1
virtio_ccw_queue_max,3,1,-2
indicators,2,1,-1
kvm_type,1,1,0
downstream,5,2,-3
valid_name,1,1,0
digits,1,2,1
_,23,12,-11
__rfqdn_,1,1,0
a-za-z0-9_.-,2,1,-1
letters,4,1,-3
letter,3,1,-2
re.compile,1,1,0
enum_member,1,1,0
a-za-z_,1,1,0
__,2,1,-1
gtester_options,1,3,2
-y,4,3,-1
gtester,3,3,0
sysemu_target_list,2,1,-1
check-qtest-generic-y,1,3,2
-rf,5,3,-2
check-qtest-,4,2,-2
-m=,1,2,1
foreach,7,3,-4
ch-,6,2,-4
nchan,1,1,0
channels,7,3,-4
.channel,1,1,0
block_acct_write,3,6,3
'port,4,1,-3
omitted,5,1,-4
blksize,1,1,0
index=,2,3,1
fail_vfio,1,1,0
vfio_irq_info_automasked,1,1,0
intp,1,2,1
pin,10,4,-6
vfiointp,1,2,1
unmask,4,2,-2
event_notifier_init,8,3,-5
resample/unmask,1,1,0
intp-,2,2,0
out_no_progress,1,1,0
maxcpus,8,2,-6
sockets,13,7,-6
vmw_pkprn,1,2,1
csum_offset,6,2,-4
vhdr-,1,2,1
lu,9,7,-2
pkt_len,1,2,1
csum_start,1,1,0
tcp_header,1,3,2
notify,32,11,-21
bhs,5,3,-2
scheduling,7,3,-4
forces,4,4,0
code_ptr,6,6,0
retranslation,1,1,0
tcg_out_insn,1,1,0
qemu_get_queue,11,5,-6
e1000_can_receive,1,3,2
tested,10,2,-8
qemu_flush_queued_packets,7,4,-3
num_child_bus,2,1,-1
qbus_is_full,1,1,0
do_log,2,3,1
characters\n,1,1,0
qemu_get_byte,9,9,0
terminated,7,6,-1
whose,14,2,-12
preallocated,7,4,-3
section_id,1,3,2
ethernet,8,5,-3
1st,7,3,-4
nic-,10,3,-7
multicast,3,4,1
nics,7,1,-6
revision,40,8,-32
rev_nvic,1,1,0
security_extn,8,1,-7
rev_11mpcore,1,1,0
vgic,3,1,-2
pci_command_memory,3,2,-1
pci_command_io,3,2,-1
~reg-,1,2,1
xenpcipassthroughstate,1,1,0
xen_pt_merge_value,1,1,0
cfg_entry-,1,1,0
emulate,24,4,-20
throughable_mask,1,1,0
emu_mask,1,2,1
~valid_emu_mask,1,1,0
xenptreginfo,1,1,0
ldl_phys,8,2,-6
wp-,5,1,-4
stw_phys,2,2,0
check_watchpoint,2,1,-1
address_space_lduw,1,1,0
address_space_stw,1,1,0
.read_with_attrs,3,1,-2
address_space_stl,1,2,1
.write_with_attrs,3,1,-2
address_space_ldl,1,3,2
lduw_phys,3,1,-2
ldub_phys,3,2,-1
address_space_ldub,1,1,0
stl_phys,7,3,-4
qemu_chr_delete,2,2,0
pgm_segment_trans,4,2,-2
trigger_page_fault,4,2,-2
exc,5,5,0
pchks,1,1,0
vaddr,36,11,-25
faults,3,4,1
buff_read_uint64,1,1,0
204,1,1,0
data_offset,4,5,1
last_in_offset,1,2,1
hw-,4,5,1
pcm_ops-,1,3,2
blocker,7,7,0
block_op_type_change,2,1,-1
blk_op_unblock,3,4,1
kvmslot,2,3,1
accelerator,2,6,4
addrinfo,2,4,2
freeaddrinfo,1,6,5
grant,1,1,0
g_slist_foreach,1,1,0
blkdev,1,3,2
g_slist_append,3,1,-2
xendev.gnttabdev,1,2,1
gslist,14,4,-10
xen_be_printf,8,7,-1
maps,5,3,-2
frontend,5,4,-1
gdestroynotify,2,2,0
xengnttab,1,1,0
mappings,11,2,-9
region-,4,2,-2
xendev,12,7,-5
pages\n,1,1,0
xc_gnttab_munmap,1,2,1
max_grants,1,1,0
unmarshall,2,4,2
task-,6,5,-1
writable,15,5,-10
read-write,7,2,-5
lun,26,11,-15
scsi_task,2,3,1
scsi_free_scsi_task,7,7,0
iscsi_get_error,2,7,5
iscsi,14,15,1
scsi_datain_unmarshall,3,3,0
scsi_status_good,5,2,-3
